tweet,magnitude,embedding0,embedding1,embedding2,embedding3,embedding4,embedding5,embedding6,embedding7,embedding8,embedding9,embedding10,embedding11,embedding12,embedding13,embedding14,embedding15,embedding16,embedding17,embedding18,embedding19,embedding20,embedding21,embedding22,embedding23,embedding24,embedding25,embedding26,embedding27,embedding28,embedding29,embedding30,embedding31,embedding32,embedding33,embedding34,embedding35,embedding36,embedding37,embedding38,embedding39,embedding40,embedding41,embedding42,embedding43,embedding44,embedding45,embedding46,embedding47,embedding48,embedding49,embedding50,embedding51,embedding52,embedding53,embedding54,embedding55,embedding56,embedding57,embedding58,embedding59,embedding60,embedding61,embedding62,embedding63,embedding64,embedding65,embedding66,embedding67,embedding68,embedding69,embedding70,embedding71,embedding72,embedding73,embedding74,embedding75,embedding76,embedding77,embedding78,embedding79,embedding80,embedding81,embedding82,embedding83,embedding84,embedding85,embedding86,embedding87,embedding88,embedding89,embedding90,embedding91,embedding92,embedding93,embedding94,embedding95,embedding96,embedding97,embedding98,embedding99,nrc-anger,nrc-anticipation,nrc-disgust,nrc-fear,nrc-joy,nrc-sadness,nrc-surprise,nrc-trust,senti-pos,senti-neg
Honestly depression is kicking my ass lately..,0.8959999999999999,0.055482539000000004,-0.077953205,0.01631377,-0.010680288999999999,0.043667628,0.023538774,0.011713198999999999,-0.000789,0.027184431000000002,-0.026906001000000002,-0.000654,-0.020007981,-0.058745458,-0.048313489,0.003814541,0.004886365,-0.044465158,-0.019034442,-0.052248252,0.056871585999999995,0.014076546,-0.018541117,0.01606639,0.014221228999999998,-0.070808129,-0.064943338,0.027747234,-0.022829981000000003,0.040705517999999996,-0.060947015,-0.015948405,0.017309582,-0.030532657,-0.013517713999999998,0.03040272,0.029617516,-0.031487372,0.047698814000000006,-0.043865209,-0.032299981,-0.0051318629999999995,-0.046664627,0.024351675,0.093049936,0.023099192999999997,0.010095458,-0.022622395,-0.025970806000000003,-0.040482153,-0.020725183,0.045829336,0.086503285,-0.024706932,0.063925772,0.10739108800000001,-0.026241982999999997,0.072560081,0.026725156,0.05666409099999999,0.0019690470000000002,0.04880446099999999,-0.011502916,-0.11460646699999999,-0.010739048000000001,-0.040245857999999995,-0.023642466,-0.020389234,0.050935670999999995,0.051517322000000004,0.082070328,-0.094047781,-0.005376703,0.023924922999999997,-0.013781278000000001,0.022039309,-0.0022220029999999997,-0.00827387,0.035944883999999996,0.047257392999999995,0.026205777000000003,0.021033798,-0.035998693,0.08638068,0.025308222999999998,-0.077338821,0.117662998,-0.056504588,0.070162957,0.036071299,-0.053778871,0.08630551199999999,0.067697836,-0.009516195,-0.034228612,-0.06491744299999999,0.004975461,0.070204052,-0.09669063300000001,0.013569878,0.009044977,0.702912058,0.0,0.9251843809999999,0.36417719,0.187986116,1.277770673,0.280335405,0.0,0.3125,-0.40918560600000004
At my age all I see is gray. Is it gray because of my bad eyes or my perspective #depression #healingjustice,0.8959999999999999,0.008127625,-0.06437372400000001,0.05407667,-0.028795296,0.015697497,0.032098312000000004,0.073575991,-0.019147517,-0.0030333540000000003,-0.044420599000000005,-0.00387709,0.031517118999999996,-0.09425532,-0.058404944,-0.008184907,0.035718423,-0.01472449,-0.043879194,0.008569676,0.046223992,0.030323597999999997,-0.021612246,0.029704598999999998,-0.0032699440000000003,-0.032955396,-0.07951994400000001,0.08428895800000001,0.052410325,0.016526081,-0.041272809,-0.028064524,0.059866362,-0.038580692,-0.012524328000000001,-0.008273536,-0.026163348,-0.023414001,0.005260011,-0.085890107,-0.021063335,-0.004436396,-0.037238309,0.047487845,0.07925502799999999,0.050504618,0.00699826,-0.015941993999999998,-0.021118158999999997,-0.050958832,-0.046911858,0.063440549,0.074159358,-0.031234607,0.04870683,0.09720149900000001,-0.030331427,0.000687,0.041104472,0.031245849,0.011324619,0.042962664000000005,-0.028654161,-0.027942927000000003,-0.030270323999999998,-0.005009917,0.034056675,0.026172876,0.065270518,0.026867515,0.035077269,-0.104121055,0.018468871,0.036772063,0.0034895390000000003,0.011382485,-0.007072846,-0.024595826,0.00023999999999999998,-0.00977055,0.01516343,0.029396658,-0.005861209,0.083197017,0.035441875,0.009889917,0.075128368,-0.012432529,0.060506385,-0.0015602679999999999,-0.052415649,0.032994455,0.050538117,-0.021413136,-0.019342345,-0.064075626,0.034098343999999996,0.003209468,-0.037200375,0.055805698,-0.018815686,0.426584035,1.270804453,0.343043005,2.105922236,0.43001304799999995,2.899724115,0.298972375,0.765537547,0.9212797620000001,-2.0200795730000003
I sulk too much for my own good.,0.8959999999999999,0.011027717,-0.053061235,0.087894717,-0.050365835,0.101259735,-0.001001404,0.108351225,0.028168787,0.003993378,0.021382192999999997,-0.036020019,0.029329924,-0.080654503,-0.05729656599999999,0.014429445,0.031244222000000002,0.012449183,-0.02397243,-0.004407512,0.054371565999999996,0.019352823999999998,-0.015541828999999998,0.029847935,0.042592113,-0.003885667,-0.07935825099999999,0.096885817,0.097701629,0.027859771000000002,-0.005739483,-0.006815825,0.015457157,0.01962991,-0.065588272,0.028249998999999998,-0.068744207,-0.039409365,0.02288145,-0.090230226,-0.000343,0.007451241999999999,-0.037201967999999995,0.018083136,0.075445495,0.07358260700000001,0.068272425,-0.022164681000000002,0.041931629,0.011083127,-0.003768309,0.020487461999999998,0.087821359,-0.023120147999999997,0.035483995,0.09178995300000001,0.031481668,0.028615312,0.056846514,0.015315023999999998,0.056085949,0.020202823999999998,-0.047085915,-0.059953295,-0.020365157,0.0013176770000000002,0.05340509999999999,0.047853430999999995,0.068039519,-0.032367304,0.069758726,-0.155525813,0.024855235,0.031552508,-0.032749039,-0.013062826999999999,0.038383527,-0.022681864,-0.006570711,-0.00029,0.036115561000000004,0.061012672000000004,-0.03557535,0.146120008,0.041616979,0.019438071,0.103295419,-0.004102138,0.08913561699999999,0.004780604,-0.026083031,0.046790084,0.032144881,-0.042809371,-0.048747199000000005,-0.012397257,0.009932261,0.042619425999999995,-0.034651823,0.025569837999999998,-0.012383789,0.047554600999999995,0.061206197000000004,0.40432729100000003,0.053111952999999996,0.3448251,0.10686166300000001,0.60288638,0.0,2.814806927,-0.375
A night where depression is winning... #depression #fml #help,0.8959999999999999,0.068252359,-0.040028119,0.025443929,-0.025857777000000002,0.025381638999999998,0.005248215,0.016618352,0.035373537000000004,0.012147986999999999,0.023721027000000002,0.017723248,0.049565695,-0.081331871,-0.051327958,-0.021811083999999998,0.074623018,-0.004255211,-0.024305859,-0.008897125,0.047231339000000004,0.001306045,0.014579706999999999,0.030256562,0.001887781,-0.071708777,-0.02395807,0.041564229,0.086008685,0.017231752,-0.042852804,-0.058112067,0.049382203,-0.050146145999999996,0.014816796,-0.014684905,-0.032408762,0.010213333,-0.030417135,-0.024895359,-0.032069689,-0.036774639,0.026874631,-0.003803734,0.0037907559999999997,0.022968096,0.03837584,-0.046499834000000004,0.031669259,-0.108913811,-0.050950895,0.036498442,0.020103652,-0.022296747999999998,0.017966918000000002,0.041004106,-0.073148278,0.038060879,0.005316465,0.038006981,0.0073664590000000005,-0.006159409,-0.032804979,-0.054585413,-0.047733160999999996,-0.056136412000000004,0.036702973,0.008238315999999999,0.018676987,0.06253850799999999,0.045699885,-0.061430447,-0.007702771,0.067586167,-0.02685167,-0.006413306,0.005729296,-0.07281367799999999,-0.021878685,0.012717593000000001,0.004123709000000001,0.030152374,0.013168078,0.06882443,0.013428609,-0.022028793999999997,0.055165059,-0.002997187,0.072423636,0.049779555999999996,-0.022671765,0.068696681,0.042837235999999994,-0.006603824,-0.005178145,-0.005493491999999999,0.046520325,-0.012091273999999999,-0.04309907599999999,0.014680615,-0.051979748,0.374525065,0.19122127600000002,0.29491890600000004,3.4218995010000004,0.487482817,2.271271021,0.687191057,0.0,0.39583333299999995,-0.513352273
Going home is depressing,0.8959999999999999,0.127329792,0.059092193,-0.009174453,0.005158452,0.04345071,0.015880008,-0.007774484,0.078432715,0.055659223,-0.0037865729999999997,-0.06433406900000001,-0.065619665,-0.093270061,-0.02732008,0.015976332,-0.062554549,-0.029714984,-0.065049081,-0.07116051,0.081223961,0.056688299000000004,0.021815564,0.047753962000000004,0.041558617,-0.061650458,-0.019099941000000002,0.127202439,0.053260508,0.003066631,-0.064355155,-0.051798232,0.000166,-0.003880153,-0.048306825,0.024031717999999997,-0.015493348,-0.002954068,0.03484547,-0.060213049000000005,-0.109105896,-0.028703127999999998,-0.09718792,0.076396487,0.021433052,0.005440551,-0.052614922,0.032145537,0.074805065,-0.025857558,-0.086275071,-0.011967156999999999,0.032634501,0.046842753,0.097289216,0.11199620699999999,-0.017337013000000002,-0.038682342,0.029566196,-0.000908,0.039333965,0.021590061,-0.024447131,-0.028757652999999998,-0.081063332,-0.00805506,0.08798942900000001,0.042598758,0.000264,0.078585442,0.08446309699999999,-0.089230061,-0.009682919,-0.005351649,-0.006457595,0.041247203999999996,-0.054389947,0.019645149,0.025420832999999997,-0.033902245,0.041168791,0.032905145,-0.017516638,0.05286199900000001,0.017618288,-0.012592458,0.079404606,0.005693126,0.042794579000000006,0.043883245,-0.10962792800000001,-0.035323613,0.058448864,0.018824617,-0.087228233,-0.003617517,-0.029722012000000003,0.02213641,-0.021699724,-0.011064837,-0.005221189,0.0,0.0,0.0,0.20242939399999998,0.345204238,1.6794511280000002,0.0059198390000000005,0.0,0.03125,-0.583333333
We cant even grieve over one black body before another one pops up due to pig brutality,0.892,0.063235267,-0.020713133,0.032539188,-0.018376498999999998,0.054959542,0.048301512000000005,0.052220939,0.00393137,0.01531933,-0.052317842999999996,-0.013392217,0.012573635,-0.074551149,-0.025779477999999998,-0.013043346,0.037756248,-0.009664487,-0.003699772,-0.0019294820000000002,0.049008295,0.044958020999999994,0.009215633,0.06659862400000001,-0.019174411000000002,-0.038748324,-0.083836377,0.103455218,0.123936794,-0.0033166420000000003,-0.013811328000000001,-0.079469122,0.018487651,-0.009172497,-0.042947215999999996,-0.023657971,-0.028088234,-0.004665498,-0.011719951000000001,-0.044806298,0.026759883999999998,-0.037777184,-0.005207171,-0.015460853,0.073445453,0.02615299,0.042109901,-0.04668033,-0.022997933999999998,-0.063966242,-0.06485821,0.021506896,0.060240691,-0.055829769,0.078408184,0.082202163,-0.024553184,0.022684568999999998,0.027291883,-0.021594102,0.028084612999999998,0.04373545400000001,-0.050319164000000006,-0.03395135,-0.015549203999999999,-0.043732053,0.021433135,0.015356546,0.060734360999999994,0.010605976999999999,0.024233747000000003,-0.072740051,0.048728595,0.093046423,-0.032995593,-0.052116903,0.03878106,0.0066790190000000004,-0.02427098,0.003201032,0.065961905,0.037487121,-0.009714757,0.088509745,0.042923725999999995,0.030611388,0.043650633,0.002584923,0.06077977,0.0060184719999999995,0.030104322000000003,0.066186886,0.033682718,-0.022500667999999998,-0.005062074000000001,-0.041704942,0.006660685,0.012818363999999999,-0.020250153,0.052638494,-0.010929877,0.514046176,0.368975936,1.4169089019999999,1.375350345,0.443169614,2.157907584,0.300042157,0.151292589,1.0767857140000001,-1.874796731
Its a gloomy ass day,0.888,0.09710189699999999,-0.054991686,0.047853165999999996,0.041262846,0.029297326000000002,0.039714329,0.020019744,0.073303492,-0.0029853040000000003,-0.039498327,-0.007820177,-0.002295223,-0.137764923,0.000299,0.005235865,-0.06517773,0.01703348,-0.06120412099999999,-0.040170591,0.028493939,0.109716464,0.043229273,0.079423968,-0.018774405,-0.079413003,-0.068627295,0.08108032700000001,0.001295261,0.089745644,-0.07271823200000001,-0.077042625,0.0019158810000000001,0.027561491,0.0028175220000000003,-0.017726523,0.006272804,-0.03179014,-0.006926870999999999,-0.044338456,-0.048024532,-0.01034774,-0.08362159400000001,0.055983146,0.06668010099999999,-0.014101168999999998,-0.0033543009999999996,-0.032359707,0.001610702,-0.039484249,-0.087172294,0.018751917,0.07756044200000001,-0.100498699,-0.016930398,0.103776912,-0.02298792,0.071889847,-0.021843954,0.001736376,0.059413865,0.02307152,0.004630706,-0.087862311,-0.040444443,-0.078089713,-0.025049515,-0.048384900999999994,0.08421752,0.035636753,0.094448185,-0.00164269,0.043609746,0.054420855,0.00670597,-0.024876087,-0.037534054,-6.35e-05,0.020094617,-0.039281094,0.113429382,0.007648701,-0.027791199,0.108344349,-0.039061997,-0.029119771000000003,0.060135825999999996,-0.056777158,0.167169954,0.047179255,-0.100871005,0.071261429,0.046491078,-0.022032566,-0.03064001,-0.003472555,-0.009799966,0.04940964900000001,-0.008083236,-0.00391354,0.061940105,0.201797014,0.0,0.588287146,0.0,0.619081578,2.206913609,0.0,0.0,0.08452381,-0.552083333
@Fra93_bruno wow Im just really sadden by that. Terrible,0.875,0.009057841,-0.052179221,0.021822017000000003,-0.004332473,0.060075601,-0.05933864900000001,0.059674591,-0.023240321,0.009534816,0.038792949,-0.013476106000000002,-0.029519236,-0.072045631,-0.043544242000000004,-0.002389916,0.012843018000000001,0.001837899,0.003843316,-0.078046561,0.04798307,0.08292311299999999,-0.068451141,0.021683754,0.017092877,0.00455495,-0.100607236,0.08607111199999999,0.006214341,0.019443626999999998,-0.030518045,0.010588503999999999,0.0015664239999999999,0.007833359,-0.046078547000000004,0.037961616000000004,-0.061996745,-0.010294604,-0.023442442,-0.016447998000000002,-0.007925891,-0.07435947400000001,-0.070897113,0.027969365,0.05610634900000001,0.02669232,0.058692907999999995,0.027720667999999997,-0.022790932000000003,0.056249804,-0.018760478,0.039352143,0.035610743,-0.063339782,0.05623361599999999,0.098789609,-0.017718776999999998,0.018043135,0.04203787,0.03383082,0.024982055,-0.021828027000000003,-0.083503325,-0.11064989900000001,0.008852617,-0.008982842,-0.02487583,-0.010927332,0.079065783,-0.015983628,0.071355268,-0.084581453,0.012535046999999999,0.009541862,-0.014956885,-0.012110702,0.014757138000000001,0.015647996,-0.040426218,0.005210087,0.111889873,0.061660093,-0.033952152,0.07308645700000001,0.065047674,-0.047166396,0.159320984,-0.026871737000000003,0.05097070099999999,0.012059742,0.007073166999999999,0.037703283,0.09714083300000001,-0.009945735,0.016411706,-0.062879646,-0.00522135,0.015402839,-0.040575749,0.0008789999999999999,-0.002883125,0.077863928,0.0,0.41819659600000003,0.0,0.0,0.312140312,1.172151894,0.0,1.60327381,-1.139583333
My heads still in Ibiza but my body is sat at me desk at work #depressing,0.875,0.048632684,-0.036605482,0.059596014,-0.035847919,0.022763747,0.036740417000000004,0.074933972,0.015599745,-0.025683874,-0.069854666,0.005442863,0.033497387,-0.10384584699999999,-0.044708542000000004,0.010136667,0.033638215,-0.053794506,-0.056158219,0.039017189,0.036517746000000004,0.015335294,-0.008351845,0.037027447000000005,0.021184344,0.003231237,-0.04346514,0.090124988,0.052890519000000004,-0.032049784,-0.080430234,-0.035678127000000004,0.014652791,-0.023238087999999997,-0.009814307,0.017482921000000002,0.021427087999999997,-0.008346834000000001,0.024733058999999998,-0.06655789999999999,-0.042457647,-0.037343697,-0.000554,0.01767214,0.072503681,-0.001260235,-0.004004299,-0.032554402999999996,0.014937413,-0.064267062,-0.11527085699999999,0.031413869,0.064089702,-0.018043524,0.006549221,0.08995475800000001,0.012204006000000002,0.015767947,0.014759546,-0.007999557,0.054671436,0.030797239,-0.072810174,-0.039362516,-0.005608343000000001,-0.033178465,0.014939393,0.051676487,0.041065437,-0.041364515,0.017714402,-0.051795675,0.0051494190000000006,0.025217903,-0.019026788,-0.028930202000000002,-0.044604429,-0.02525886,0.016462895,0.014629718,0.047850418,0.005379246,-0.044912849000000005,0.131182197,0.051550675,0.017869518,0.098588785,0.0067613859999999994,0.076797762,-0.0221669,0.008319496,0.053038605,0.010557001000000002,-0.014521208999999998,-0.05044633,-0.064739963,0.019723975,0.024321315,-0.010405786,0.0431659,-0.008123789000000001,0.6990995390000001,0.0,0.35027844799999996,0.9104997309999999,0.137962683,1.8424431769999998,1.352309463,0.0,0.074876506,-0.676488095
@Ashleyavitia_ dont leave me #sad,0.875,0.039472387000000005,-0.045898497999999996,-0.060940703,0.001118178,0.04224578,-0.0378355,0.044627487,0.00858765,-0.05125634,0.012634488000000001,0.094657455,-0.013568441,-0.015285778,-0.045644963,0.06755134900000001,0.124656455,0.054309437,-0.009387113,0.005613981999999999,0.026643201000000002,0.029174169,-0.027562157,0.05814801,-0.04223288,0.08403479800000001,-0.03600077,0.001593486,0.09955294699999999,-0.028214912999999998,0.001465085,-0.06228403,-0.0012714830000000001,0.033860997999999996,-0.13119815699999998,0.031939199,0.028565637999999997,-0.027971586,0.05220116599999999,0.005584265,0.014984039,-0.093236735,-0.060939765,-0.005140925,0.103755242,0.050646258,0.011658581999999999,-0.096385771,0.010502926000000001,-0.001382943,0.018458851999999998,-0.008415386,0.104335195,0.025304987,0.064013315,0.04380281900000001,0.051561763,0.032696621,-0.033526262,-0.051008635999999996,0.04652806,0.051446835999999996,-0.071240442,-0.040281817000000004,0.009780007,-0.07284146799999999,0.036266334,0.11016073400000001,0.038174434,-0.013378553999999999,0.076360731,-0.045972304000000005,-0.025759741000000003,0.09052905300000001,-0.024186706000000002,0.006706808000000001,-0.037165147999999995,-0.001057301,0.029827832999999998,0.009327712,0.053673230999999995,0.113321805,-0.065816871,0.024199383999999997,-0.02709151,-0.021308366000000002,0.065174151,-0.051275525,0.028512074,0.030533926,-0.01830569,0.096754569,0.014557215,-0.034569626,0.000657,-0.02706271,0.014962897,-0.02808512,-0.030428369,-0.003369325,-0.050753927000000004,0.71391816,0.0,0.148108836,0.078835763,0.0,2.327056128,0.0,0.0,0.0,-0.044230769
Depression sucks!,0.875,0.067426526,0.018272427,-0.023772746,0.012303658,0.042564472,-0.023844282,0.049790207999999996,0.018754208999999997,-0.005980608,-0.045719218,-0.085609769,-0.026420702999999997,-0.05239098,0.015940541000000003,0.024682557999999997,0.043342757999999995,-0.02648538,0.016680375,0.004752348,0.092930014,0.03158775,0.014086956999999999,-0.011956875,0.031678821,-0.087195958,-0.024616731,0.004517142,0.009309878,0.057522950999999996,-0.015608555,0.027601221000000002,0.024030314,0.051997229000000006,-0.023985657,0.038740651,0.005991051999999999,0.033431643,-0.011233266,-0.102574846,-0.02232615,-0.013917323,-0.052476893,0.038943862999999995,0.064454585,0.00920606,0.000259,-0.081254194,0.021237429,-0.072953545,-0.054737720999999996,-0.021477056,0.099918921,-0.012339097,0.125364933,0.12569433800000002,-0.019652516999999998,0.038190395,0.016069864,0.057015737999999996,0.074447489,0.085427599,-0.050075984000000004,-0.05659886099999999,-0.02248085,-0.092613914,-0.04045775,-0.011933168999999999,-0.019051346,0.08990868800000001,0.081104497,-0.173885574,0.0013695110000000001,0.084346404,-0.036748586,0.076507601,0.031018976,-0.052898907,-0.03102346,-0.011505322,0.059413729000000005,0.049868569,0.028063935,0.072444197,-0.014316106,-0.023204527000000003,0.113845396,-0.004548077,0.137462048,0.037058083,-0.056139749,-0.000488,0.10673173300000001,0.06466962,-0.003299871,-0.005792354,0.002457901,0.139059519,-0.094934734,-0.051096246,-0.06311905400000001,0.41831450299999995,0.0,0.09074358699999999,0.36417719,0.138674664,1.848612839,0.0,0.0,0.0,-0.40918560600000004
Its been a week of awful connectivity with @TMobile no service or only 4G is not what Im paying for. #unhappy #poorservice,0.87,0.029150132000000002,-0.00796612,0.014139388999999999,-0.026418478999999998,0.015695496,0.011425416,0.0164968,0.022104952999999997,-0.0040814779999999995,0.008765476999999999,0.017027023999999998,0.0099516,-0.061662395,-0.018945138,0.015796364,0.019628191,-0.049095547999999996,-0.06257204200000001,-0.010831219,0.056632905,0.005391014,-0.05110591900000001,0.038686165,0.015716026,-0.065959321,-0.032953842000000004,0.077237489,0.026499572000000002,0.04373333,-0.051897757999999995,-0.035061946000000004,0.049180487,0.000223,-0.003727179,-0.008468808000000001,-0.047154439000000006,-0.021282368,-0.007064946,-0.068771746,-0.027608259,-0.002586419,0.010840611000000002,0.023373057000000003,0.04656608,-0.001121465,0.031684804,-0.02617205,0.012082741000000001,-0.035584796,-0.034338585,0.057912799,0.069932866,-0.035213015,0.085370785,0.065620165,-0.0029547909999999996,0.036986705,0.033154512000000004,-0.03313621,0.037578652000000004,0.033979234,-0.031869543,-0.052817115,-0.067293184,-0.006161304,0.041790499999999994,0.005679129000000001,0.044740641,-0.022123858,0.04819041599999999,-0.07990356700000001,-0.006096143,0.03441544,0.012621958999999999,0.015081656,0.02319476,-0.030250527000000003,-0.033465697999999995,0.0071250309999999996,0.058488519,0.048438305999999993,0.011698973,0.076694942,0.038189666000000004,-0.021158136,0.074086519,0.032619365,0.10577506199999999,-0.001540471,-0.007579344,0.012774954,0.064504576,0.014359014,-0.015322186000000002,-0.011195915,-0.013636648000000001,-0.030019091,-0.039633981,0.034053064,-0.013955459,2.008254638,0.540587892,1.113615721,0.522645916,0.319382655,1.6997802119999998,0.75581315,0.0,0.25,-1.517857143
This the most depressing shit ever,0.861,0.047876175,0.023565263,0.020331531,0.018353609,0.09842911800000001,-0.000193,0.11166879800000001,0.040585556,-0.025490481000000002,-0.020465328,-0.040809717,0.018744338,-0.19353217600000003,-0.06054955,-0.038247947000000004,0.062429852,0.035480365,-0.063002243,-0.045478823,0.068894477,0.057871509,-0.069496698,0.05868682,0.031325859,0.003253771,-0.115518795,0.09389019400000001,0.062318917,0.011851531,-0.087753039,-0.07461627400000001,0.046353639,0.013124256,-0.052042109,0.009110811,-0.034538141,0.001678965,-0.039014852999999995,-0.025018123,-0.018972591,-0.006053783,-0.078972294,-0.049360192000000004,0.132956018,0.065494268,-0.016076143,-0.037616128,-0.08864479800000001,0.051590302000000005,-0.021982774,0.047449977000000004,0.026653557,-0.09612708699999999,0.058152338,0.106020882,-0.007851112,-0.019615892,0.049980860999999994,-0.06336328599999999,-0.01725508,-0.021437142000000003,0.018540946000000003,-0.124618101,-0.043231207,0.040899861,0.07804054,-0.112482606,0.115160065,0.016045141000000002,0.036325128,-0.12768217099999998,0.036250603,-0.010289312,-0.102281175,-0.06736154400000001,-0.012323808,0.053147672,-0.002543292,0.014715475,-0.016115621,0.072851437,0.02180024,0.073381781,0.009509696,-0.067818847,0.097635346,-0.058129927000000005,0.070691575,0.063184378,-0.06360645599999999,0.026348716,0.055243037,-0.025956062999999998,-0.008031478,-0.049402387,0.0048062420000000005,-0.010822186000000001,-0.022587753,0.009462863,-0.064055291,0.380575334,0.0,0.541668875,0.0,0.0,1.6794511280000002,0.137388857,0.0,0.0,-0.754166667
Sometimes The Worst Place You Can Be Is In Your Own Head.\n\n#quotes #worstenemy #depression #thinktoomuch,0.8540000000000001,0.017275367,-0.032891158,0.031543271,-0.005833775,0.03715655,0.026523619,0.051055160999999995,-0.007874219,-0.000598,-0.00959038,0.006591797,0.010144678,-0.11505100300000001,-0.0117826,0.007692722,0.054281486,-0.0019282610000000001,-0.031010781,0.016214048000000002,0.071680175,0.026044387999999998,-0.013903278,0.039021251,0.016619171000000002,0.0008730000000000001,-0.035455602,0.072602123,0.09181685,-0.0024413079999999997,-0.02843129,-0.06139755400000001,0.049730305999999995,-0.009200803,-0.01337103,0.028405395,-0.029449542000000002,-0.009180566999999999,-0.017334302,-0.057303106,-0.031389178999999996,-0.012453445,-0.012960497,0.044475335,0.06114912,0.030649507000000003,0.039795783,-0.042227677000000005,-0.019107136,-0.041892228,-0.033972608,0.04129288,0.044742267999999995,-0.024722864,0.04567247,0.049099015999999995,-0.006247109,0.005949529,-0.000437,0.003930526,0.010114096999999999,0.036825841,-0.023065097000000003,-0.044135836,-0.00795658,-0.020281108,0.042120903,0.01810033,0.083054793,0.04415629,0.045995999999999995,-0.108360667,-0.016055881,0.033957438,-0.031571446,0.006271574,-0.008044239,-0.049952723,0.013248903000000001,0.024477798999999998,-0.013143511,0.03963156,-0.018948407,0.046833589,0.020686198,0.002413704,0.028023541000000003,0.008244363000000001,0.061940540999999995,0.015620028000000001,-0.026224882,0.076943947,0.058362677,0.0027064809999999997,-0.039574655,-0.016343,0.042037952999999996,-0.009544703,0.008922826,0.023689857,-0.041047386,0.642209157,0.058945650999999995,1.05169883,1.82110485,1.796977755,0.94939346,0.0059198390000000005,1.223601525,0.09375,-1.5180322130000001
"@TMobileHelp my service is down in Cleveland, OH. Whats going on? #unhappy",0.8540000000000001,0.021769176,-0.047162561,0.031386465,-0.020469226,0.044426640999999996,0.024264172,0.063202635,-0.0009140000000000001,-0.008208082,-0.032521844,-0.027840212000000003,-0.026021007999999998,-0.081557794,-0.020447458999999998,-0.018160668,0.032242923,-0.042958502999999995,-0.046667285,0.0024861,0.030916586,0.012613126,-0.023400281000000002,0.056367402000000004,0.011448789,-0.01054691,-0.035690231,0.09861038,0.065201772,-0.02046723,-0.081894822,-0.045529861,0.009706687,-0.022811456,-0.007679521999999999,0.0055689830000000004,-0.026831975,0.012973803999999999,0.0015464160000000001,-0.087314414,-0.039351295,-0.057631858,-0.020781815,0.035535434,0.074934483,-0.054815200999999994,-0.0007019999999999999,-0.029049845,-0.0061142340000000005,-0.040389259,-0.021777894,0.012602038000000001,0.083948056,-0.010277157,0.08745717,0.042128502000000005,0.036433297,0.00542624,0.065221775,-0.064856677,0.039137856,0.04504682,-0.08654347800000001,-0.009038878,-0.019928275,-0.050495847,0.017363728000000002,0.011085323999999999,0.054099105999999994,0.029470401,0.011233231000000002,-0.087617531,-0.030200507999999997,0.014563363999999999,0.019289938,0.039364105,-0.033984602,-0.034709303,-0.052437112,-0.015127928999999998,0.033425987000000004,0.013739612,-0.017653958,0.04465670099999999,0.071000722,-0.011927819,0.080973294,0.0076476190000000005,0.08178469099999999,0.00779498,0.022195443,0.021001269,0.046328559000000005,0.006677823,-0.015488643,-0.032934026,0.012772593999999998,0.030688536000000002,-0.023608043999999998,0.028453747,0.000801,1.02718522,1.306433892,0.601112923,0.510231154,0.0,1.879046905,0.33144076100000003,0.0,0.041666667000000004,-0.505456349
What a sad evening - clearing out all of Harveys cage and belongings. Now so final. Goodbye my little man.... #depressing,0.8540000000000001,0.01537612,-0.065275262,0.042146609,-0.007036511999999999,0.054782406,0.030033476,0.06898544,-0.039223326,-0.005535996,0.00254673,-0.016814435,0.050858325999999995,-0.08298867900000001,-0.036703577,-0.034289103,0.014685375,-0.018088944,-0.013903923,-0.012914145,0.06255267099999999,0.039167666000000004,0.012903195,0.070104983,-0.001785275,-0.030569934,-0.06363329599999999,0.087918226,0.080171511,0.012752997,-0.062173549,-0.024923752999999996,0.009035006,-0.012911724,-0.026565767,0.010720414,-0.023671371,-0.0075960080000000004,-0.00894749,-0.06324927400000001,-0.015060711999999999,-0.031411325,-0.007542054,0.001192648,0.085436402,0.025783225,0.010092521,-0.029774718,0.012195682,-0.062960103,-0.04658706,0.02008469,0.046062674000000005,-0.013528648999999998,0.045415462999999996,0.061604957,-0.019358285,0.011126856000000001,0.008882709,0.012988638,0.016962878,0.033792195,-0.066847802,-0.036013994,-0.04060398,-0.022953547,0.008306191,0.012061201,0.077397319,0.010157458000000001,0.017057517,-0.0909914,0.0060363069999999994,0.010417614,-0.02101766,-0.011716421000000001,0.008017367,-0.029622199,-0.046038855999999996,-0.003266973,0.031325467999999995,0.054343595999999994,-0.002901359,0.114348781,0.028607941,0.020349616,0.100281575,0.001012933,0.068367335,-0.022777577,-0.00143494,0.024093674,0.054904682999999996,-0.023058367000000003,-0.0037835570000000003,-0.027160648,0.031729852,0.014187092,-0.028555337000000004,0.030965164,0.027383987000000002,0.8891390929999999,0.367059615,0.505494485,1.4513134509999999,1.6088660890000002,4.765610238,0.054317087,0.087666285,0.41369047600000003,-2.511066017
